
"SYSDATE","INST_ID","MACHINE","PGA_USED_MEM_MB","PGA_ALLOC_MEM_MB"
"28/09/2021",2,"coreradius12",630,678
"28/09/2021",2,"radiusbr11",656,712
"28/09/2021",1,"coreradius14",677,727
"28/09/2021",1,"radiusbr03",684,736
"28/09/2021",1,"coreserv11",689,804
"28/09/2021",1,"coreserv13",689,804
"28/09/2021",1,"coreserv12",689,804
"28/09/2021",2,"coreradius4",712,765
"28/09/2021",2,"corediam15",732,803
"28/09/2021",2,"corediam1",732,802
"28/09/2021",1,"corediam6",732,802
"28/09/2021",1,"corediam5",732,809
"28/09/2021",1,"corediam11",732,803
"28/09/2021",1,"corediam12",732,803
"28/09/2021",2,"corediam4",732,808
"28/09/2021",2,"corediam3",732,803
"28/09/2021",2,"diamsp01",733,964
"28/09/2021",1,"coreserv1",861,1011
"28/09/2021",2,"coreserv1",896,1054
"28/09/2021",1,"coreserv3",904,1061
"28/09/2021",1,"coreserv2",908,1068
"28/09/2021",2,"coreserv3",921,1080
"28/09/2021",2,"coreserv2",922,1088
"28/09/2021",2,"radiusbr02",1155,1248
"28/09/2021",2,"coreradius3",1194,1278
"28/09/2021",2,"corework1",1442,1972
"28/09/2021",1,"corework2",1445,1852
"28/09/2021",1,"coresup2dbadm01.om.dsn.inet",1457,1903
"28/09/2021",1,"corework3",1508,1887
"28/09/2021",2,"coresup2dbadm02.om.dsn.inet",1740,2094
"28/09/2021",1,"coresup2dbadm02.om.dsn.inet",1848,3630
"29/09/2021",1,"plujan",3,8
"29/09/2021",1,"portalweb12",3,4
"29/09/2021",2,"7PGRACAX650",3,6
"29/09/2021",2,"portalweb1",4,5
"29/09/2021",1,"A131LSL",5,9
"29/09/2021",2,"portalweb11",7,8
"29/09/2021",2,"smshr11",7,8
"29/09/2021",2,"smshr12",7,8
"29/09/2021",1,"corerec11",8,10
"29/09/2021",1,"smshr12",10,14
"29/09/2021",2,"coreradius11",10,13
"29/09/2021",1,"smshr11",10,12
"29/09/2021",1,"portalweb11",10,12
"29/09/2021",2,"coresup2dbadm01.om.dsn.inet",10,48
"29/09/2021",2,"coreserv2",11,12
"29/09/2021",1,"corerec2",11,14
"29/09/2021",2,"portalweb12",14,16
"29/09/2021",2,"portalapi1",17,20
"29/09/2021",1,"portalapi1",17,21
"29/09/2021",1,"portalweb2",17,34
"29/09/2021",1,"radiusbr03",17,21
"29/09/2021",1,"coreevents13",17,19
"29/09/2021",1,"opsm2m",18,19
"29/09/2021",2,"corerec5",19,26
"29/09/2021",2,"coreevents12",21,24
"29/09/2021",2,"portalweb2",22,38
"29/09/2021",2,"coreevents11",24,28
"29/09/2021",2,"smshr1",28,32
"29/09/2021",1,"coreevents11",28,32
"29/09/2021",2,"smshr2",28,32
"29/09/2021",1,"coreevents12",31,36
"29/09/2021",2,"portalapi12",34,40
"29/09/2021",2,"portalapi11",34,40
"29/09/2021",2,"portalapi2",35,41
"29/09/2021",1,"portalweb1",35,63
"29/09/2021",2,"coreevents13",35,40
"29/09/2021",1,"corerec12",37,46
"29/09/2021",2,"coreserv11",48,55
"29/09/2021",2,"opsm2m",56,64
"29/09/2021",1,"corerec1",77,92
"29/09/2021",2,"coresupoem",78,101
"29/09/2021",1,"coreevents3",78,88
"29/09/2021",1,"coreevents2",78,87
"29/09/2021",2,"corerec13",78,97
"29/09/2021",2,"coreradius14",79,87
"29/09/2021",2,"corerec3",85,103
"29/09/2021",1,"corerec14",89,111
"29/09/2021",1,"corerec4",91,115
"29/09/2021",2,"coreevents2",92,103
"29/09/2021",1,"corerec3",93,112
"29/09/2021",2,"diamde03",93,110
"29/09/2021",2,"coreevents3",95,107
"29/09/2021",2,"corerec15",99,124
"29/09/2021",1,"corerec15",104,122
"29/09/2021",2,"corerec4",104,126
"29/09/2021",1,"smshr1",109,142
"29/09/2021",2,"corerec1",110,132
"29/09/2021",2,"corerec14",111,137
"29/09/2021",2,"coreevents1",117,131
"29/09/2021",1,"corerec13",118,141
"29/09/2021",1,"coresupoem",127,144
"29/09/2021",2,"diamde12",138,159
"29/09/2021",2,"diamde11",138,156
"29/09/2021",1,"diamde12",138,158
"29/09/2021",2,"diamde13",138,157
"29/09/2021",1,"diamde13",138,158
"29/09/2021",1,"coreevents1",138,155
"29/09/2021",1,"diamde11",139,156
"29/09/2021",1,"smshr2",144,187
"29/09/2021",2,"corerec12",150,187
"29/09/2021",1,"corerec5",160,188
"29/09/2021",2,"corerec2",161,194
"29/09/2021",1,"diamde03",183,213
"29/09/2021",2,"corerec11",184,233
"29/09/2021",2,"corework13",186,226
"29/09/2021",1,"coreradius15",206,225
"29/09/2021",1,"corework2",252,334
"29/09/2021",1,"corework12",262,340
"29/09/2021",2,"corework12",273,340
"29/09/2021",1,"diamde01",277,323
"29/09/2021",1,"diamde02",283,324
"29/09/2021",1,"corediam5",289,316
"29/09/2021",1,"coreserv12",300,347
"29/09/2021",1,"radiusbr15",302,325
"29/09/2021",1,"coreserv13",331,379
"29/09/2021",2,"corediam15",340,369
"29/09/2021",2,"corediam4",347,378
"29/09/2021",1,"diamsp02",349,462
"29/09/2021",2,"corediam3",356,391
"29/09/2021",2,"corediam1",357,386
"29/09/2021",2,"coreserv13",358,410
"29/09/2021",2,"corediam14",359,390
"29/09/2021",2,"corediam2",360,393
"29/09/2021",1,"corediam13",362,389
"29/09/2021",2,"diamsp03",363,480
"29/09/2021",2,"diamsp12",363,479
"29/09/2021",1,"diamsp11",363,480
"29/09/2021",2,"diamsp13",367,486
"29/09/2021",1,"diamsp13",367,482
"29/09/2021",1,"corework13",367,471
"29/09/2021",1,"corediam2",368,401
"29/09/2021",2,"corediam13",369,399
"29/09/2021",1,"diamsp12",370,491
"29/09/2021",2,"diamsp11",371,491
"29/09/2021",1,"diamsp03",371,490
"29/09/2021",1,"corediam3",371,406
"29/09/2021",1,"corediam1",372,406
"29/09/2021",2,"coreserv12",372,431
"29/09/2021",1,"corediam14",373,405
"29/09/2021",1,"corediam4",376,411
"29/09/2021",2,"diamsp02",385,512
"29/09/2021",1,"corediam15",392,426
"29/09/2021",2,"radiusbr02",407,440
"29/09/2021",2,"radiusbr14",408,440
"29/09/2021",1,"coreradius2",419,458
"29/09/2021",2,"corediam5",443,482
"29/09/2021",1,"corework3",473,631
"29/09/2021",1,"corework1",476,649
"29/09/2021",1,"coreradius1",480,524
"29/09/2021",2,"radiusbr01",480,517
"29/09/2021",2,"corework11",482,592
"29/09/2021",2,"coreradius4",484,519
"29/09/2021",1,"coreserv3",519,611
"29/09/2021",1,"radiusbr04",522,566
"29/09/2021",1,"radiusbr05",530,575
"29/09/2021",2,"coreradius5",538,581
"29/09/2021",2,"radiusbr05",549,593
"29/09/2021",2,"radiusbr04",556,601
"29/09/2021",1,"coreradius5",590,641
"29/09/2021",1,"radiusbr01",601,655
"29/09/2021",1,"coreserv11",640,746
"29/09/2021",1,"coreradius4",642,696
"29/09/2021",2,"coreradius1",656,706
"29/09/2021",1,"corework11",671,3468
"29/09/2021",1,"radiusbr14",671,728
"29/09/2021",1,"radiusbr02",673,728
"29/09/2021",2,"coreradius2",714,768
"29/09/2021",1,"corediam6",732,800
"29/09/2021",1,"corediam12",732,801
"29/09/2021",2,"corediam16",732,802
"29/09/2021",1,"corediam11",732,805
"29/09/2021",1,"diamsp01",734,973
"29/09/2021",2,"radiusbr15",778,841
"29/09/2021",2,"corework3",852,1022
"29/09/2021",1,"coreserv1",877,1033
"29/09/2021",2,"coreserv1",891,1048
"29/09/2021",2,"coreradius15",914,984
"29/09/2021",2,"corework1",917,1216
"29/09/2021",1,"coreradius14",1043,1142
"29/09/2021",2,"radiusbr03",1067,1151
"29/09/2021",1,"radiusbr11",1080,1171
"29/09/2021",1,"radiusbr12",1082,1172
"29/09/2021",2,"radiusbr13",1082,1169
"29/09/2021",2,"corework2",1099,1447
"29/09/2021",1,"coreradius11",1116,1221
"29/09/2021",2,"coreradius13",1123,1211
"29/09/2021",1,"coreradius12",1127,1248
"29/09/2021",2,"coreradius3",1140,1228
"29/09/2021",2,"coreserv3",1352,1570
"29/09/2021",1,"coresup2dbadm01.om.dsn.inet",1457,1901
"29/09/2021",1,"coreserv2",1786,2092
"29/09/2021",2,"coresup2dbadm02.om.dsn.inet",3588,4756
"30/09/2021",1,"portalweb12",3,4
"30/09/2021",2,"pc-512695",3,6
"30/09/2021",2,"A245LSL",3,7
"30/09/2021",2,"DESKTOP-IPPE3CA",3,5
"30/09/2021",2,"7PGRACAX650",3,5
"30/09/2021",2,"portalweb1",4,6
"30/09/2021",2,"smshr11",7,8
"30/09/2021",2,"smshr12",7,8
"30/09/2021",2,"portalweb11",7,8
"30/09/2021",1,"corerec11",8,10
"30/09/2021",1,"smshr12",10,14
"30/09/2021",2,"coreradius11",10,13
"30/09/2021",1,"portalweb11",10,12
"30/09/2021",2,"coresup2dbadm01.om.dsn.inet",10,23
"30/09/2021",1,"smshr11",10,12
"30/09/2021",1,"opsm2m11",12,13
"30/09/2021",2,"portalweb12",14,16
"30/09/2021",1,"radiusbr03",17,22
"30/09/2021",1,"portalapi1",17,21
"30/09/2021",1,"coreevents13",17,20
"30/09/2021",2,"portalapi1",17,20
"30/09/2021",2,"coreserv2",18,21
"30/09/2021",2,"coreevents12",21,24
"30/09/2021",1,"portalweb2",23,40
"30/09/2021",2,"portalweb2",23,39
"30/09/2021",2,"coreevents11",24,28
"30/09/2021",2,"corerec5",27,35
"30/09/2021",2,"smshr1",28,32
"30/09/2021",2,"smshr2",28,31
"30/09/2021",1,"coreevents11",28,32
"30/09/2021",1,"coresupoem",31,44
"30/09/2021",1,"coreevents12",31,36
"30/09/2021",2,"portalapi11",34,40
"30/09/2021",2,"portalapi12",34,40
"30/09/2021",2,"coreevents13",35,40
"30/09/2021",1,"portalweb1",35,63
"30/09/2021",2,"portalapi2",35,42
"30/09/2021",1,"corerec12",38,50
"30/09/2021",2,"coreserv11",48,55
"30/09/2021",1,"corerec2",58,70
"30/09/2021",1,"coreevents3",71,80
"30/09/2021",1,"coreevents2",71,79
"30/09/2021",2,"corerec13",78,95
"30/09/2021",2,"coresupoem",78,101
"30/09/2021",1,"corerec1",78,93
"30/09/2021",2,"coreradius14",82,87
"30/09/2021",2,"corerec3",86,103
"30/09/2021",1,"corerec14",91,113
"30/09/2021",2,"diamde03",93,110
"30/09/2021",2,"corerec15",100,124
"30/09/2021",2,"coreevents3",103,116
"30/09/2021",1,"corerec15",104,125
"30/09/2021",2,"corerec4",105,128
"30/09/2021",1,"smshr1",110,138
"30/09/2021",2,"corerec14",113,138
"30/09/2021",2,"corerec1",116,142
"30/09/2021",2,"coreevents2",117,131
"30/09/2021",1,"corerec4",118,154
"30/09/2021",1,"corerec13",119,145
"30/09/2021",1,"coreevents1",132,147
"30/09/2021",1,"corerec3",133,165
"30/09/2021",1,"diamde12",138,158
"30/09/2021",1,"diamde13",138,158
"30/09/2021",2,"diamde12",138,159
"30/09/2021",2,"diamde13",138,157
"30/09/2021",2,"diamde11",139,156
"30/09/2021",1,"diamde11",140,156
"30/09/2021",1,"corework11",141,211
"30/09/2021",1,"smshr2",146,184
"30/09/2021",2,"corerec12",152,187
"30/09/2021",2,"corerec2",167,195
"30/09/2021",2,"coreevents1",169,195
"30/09/2021",1,"diamde03",184,212
"30/09/2021",2,"corerec11",186,234
"30/09/2021",1,"corerec5",209,240
"30/09/2021",1,"coreradius15",214,229
"30/09/2021",1,"corework2",275,356
"30/09/2021",1,"diamde01",277,323
"30/09/2021",1,"diamde02",284,324
"30/09/2021",1,"coreserv12",300,347
"30/09/2021",1,"radiusbr15",311,335
"30/09/2021",2,"corework13",319,428
"30/09/2021",1,"corework12",330,442
"30/09/2021",1,"coreserv13",331,379
"30/09/2021",1,"diamsp02",349,463
"30/09/2021",2,"corediam4",351,389
"30/09/2021",2,"coreserv13",358,410
"30/09/2021",2,"corediam1",359,395
"30/09/2021",2,"corediam3",359,390
"30/09/2021",2,"corediam2",362,395
"30/09/2021",2,"diamsp12",363,482
"30/09/2021",2,"diamsp03",363,482
"30/09/2021",1,"diamsp11",364,483
"30/09/2021",1,"corediam5",366,397
"30/09/2021",2,"corediam5",366,398
"30/09/2021",2,"diamsp13",367,487
"30/09/2021",1,"diamsp13",367,487
"30/09/2021",1,"corediam2",370,404
"30/09/2021",1,"diamsp12",371,496
"30/09/2021",2,"diamsp11",371,493
"30/09/2021",1,"diamsp03",371,493
"30/09/2021",2,"coreserv12",372,431
"30/09/2021",1,"corediam3",373,406
"30/09/2021",1,"corediam1",374,412
"30/09/2021",1,"corediam4",381,417
"30/09/2021",2,"corework12",382,496
"30/09/2021",2,"diamsp02",386,510
"30/09/2021",1,"corework13",391,512
"30/09/2021",2,"radiusbr02",419,454
"30/09/2021",2,"radiusbr14",422,455
"30/09/2021",1,"coreradius2",432,464
"30/09/2021",1,"corework1",445,610
"30/09/2021",2,"radiusbr01",494,534
"30/09/2021",1,"coreradius1",495,533
"30/09/2021",2,"coreradius4",499,538
"30/09/2021",1,"corework3",513,669
"30/09/2021",1,"radiusbr04",539,581
"30/09/2021",1,"radiusbr05",546,590
"30/09/2021",2,"coreradius5",555,597
"30/09/2021",2,"radiusbr05",566,613
"30/09/2021",2,"radiusbr04",574,621
"30/09/2021",2,"opsm2m11",577,1953
"30/09/2021",1,"coreradius5",608,656
"30/09/2021",1,"radiusbr01",620,668
"30/09/2021",1,"coreserv3",636,732
"30/09/2021",1,"coreserv11",640,746
"30/09/2021",1,"coreradius4",661,710
"30/09/2021",2,"coreradius1",675,730
"30/09/2021",1,"radiusbr14",692,750
"30/09/2021",1,"radiusbr02",693,748
"30/09/2021",1,"corediam11",732,808
"30/09/2021",1,"corediam6",732,801
"30/09/2021",2,"corediam15",732,801
"30/09/2021",1,"corediam14",732,801
"30/09/2021",2,"corediam16",732,803
"30/09/2021",1,"corediam13",732,801
"30/09/2021",1,"corediam12",732,826
"30/09/2021",1,"diamsp01",734,978
"30/09/2021",2,"coreradius2",736,790
"30/09/2021",2,"radiusbr15",802,869
"30/09/2021",2,"corework11",833,4647
"30/09/2021",2,"corework3",895,1127
"30/09/2021",2,"coreradius15",946,1016
"30/09/2021",2,"corework1",970,1246
"30/09/2021",1,"coreradius14",1080,1161
"30/09/2021",2,"radiusbr03",1098,1187
"30/09/2021",1,"radiusbr11",1115,1204
"30/09/2021",1,"radiusbr12",1116,1207
"30/09/2021",2,"radiusbr13",1117,1208
"30/09/2021",1,"coreradius11",1155,1243
"30/09/2021",2,"coreradius13",1163,1250
"30/09/2021",1,"coreradius12",1165,1258
"30/09/2021",2,"coreradius3",1176,1270
"30/09/2021",2,"coreserv1",1177,1343
"30/09/2021",2,"corework2",1214,1538
"30/09/2021",1,"coreserv1",1427,1613
"30/09/2021",1,"coresup2dbadm01.om.dsn.inet",1460,1888
"30/09/2021",2,"coreserv3",1622,1851
"30/09/2021",2,"coresup2dbadm02.om.dsn.inet",1747,2124
"30/09/2021",1,"coresup2dbadm02.om.dsn.inet",1852,2530
"30/09/2021",1,"coreserv2",2200,2556
"01/10/2021",1,"portalweb12",3,4
"01/10/2021",2,"pc-512695",3,10
"01/10/2021",2,"7PGRACAX650",3,6
"01/10/2021",1,"PT-LDAPARICIO",5,9
"01/10/2021",2,"portalweb1",5,10
"01/10/2021",2,"PC-519403",6,7
"01/10/2021",2,"smshr12",7,8
"01/10/2021",2,"smshr11",7,8
"01/10/2021",2,"portalweb11",7,8
"01/10/2021",2,"coresup2dbadm01.om.dsn.inet",10,23
"01/10/2021",1,"portalweb11",10,12
"01/10/2021",2,"coreradius11",10,13
"01/10/2021",1,"smshr12",10,14
"01/10/2021",1,"smshr11",10,12
"01/10/2021",1,"opsm2m11",11,13
"01/10/2021",2,"portalweb12",14,16
"01/10/2021",1,"coreevents13",17,20
"01/10/2021",1,"portalapi1",17,21
"01/10/2021",2,"portalapi1",17,20
"01/10/2021",1,"radiusbr03",18,27
"01/10/2021",2,"coreevents12",21,24
"01/10/2021",2,"portalweb2",24,40
"01/10/2021",2,"coreevents11",24,29
"01/10/2021",1,"portalweb2",25,46
"01/10/2021",1,"opsm2m",25,29
"01/10/2021",2,"smshr1",28,32
"01/10/2021",2,"smshr2",28,31
"01/10/2021",1,"coreevents11",28,32
"01/10/2021",1,"corerec2",30,35
"01/10/2021",1,"coreevents12",31,36
"01/10/2021",2,"portalapi12",34,40
"01/10/2021",2,"portalapi11",34,40
"01/10/2021",2,"portalapi2",35,43
"01/10/2021",2,"coreevents13",35,40
"01/10/2021",2,"opsm2m",36,41
"01/10/2021",1,"portalweb1",37,73
"01/10/2021",1,"corerec11",41,53
"01/10/2021",1,"corerec12",45,58
"01/10/2021",2,"corerec5",46,56
"01/10/2021",1,"coreevents3",71,79
"01/10/2021",1,"corerec14",75,93
"01/10/2021",1,"coreevents2",75,83
"01/10/2021",2,"corerec13",78,98
"01/10/2021",2,"coresupoem",81,104
"01/10/2021",2,"corerec3",86,105
"01/10/2021",1,"corerec4",87,115
"01/10/2021",2,"corerec15",89,111
"01/10/2021",2,"coreradius14",93,99
"01/10/2021",1,"corerec3",94,113
"01/10/2021",2,"diamde03",94,110
"01/10/2021",1,"corerec15",100,129
"01/10/2021",1,"corerec1",101,125
"01/10/2021",2,"coreevents3",103,116
"01/10/2021",1,"coresupoem",104,147
"01/10/2021",1,"corerec13",108,142
"01/10/2021",2,"corerec4",110,141
"01/10/2021",1,"smshr1",111,146
"01/10/2021",2,"corerec14",117,150
"01/10/2021",2,"corerec1",123,150
"01/10/2021",2,"coreevents2",124,139
"01/10/2021",1,"coreevents1",132,147
"01/10/2021",2,"diamde13",138,158
"01/10/2021",1,"diamde12",138,158
"01/10/2021",2,"diamde12",138,159
"01/10/2021",1,"diamde13",139,158
"01/10/2021",1,"diamde11",140,157
"01/10/2021",2,"diamde11",140,156
"01/10/2021",1,"smshr2",147,187
"01/10/2021",2,"corerec12",150,189
"01/10/2021",2,"corerec2",156,188
"01/10/2021",2,"corerec11",160,201
"01/10/2021",1,"corerec5",161,205
"01/10/2021",2,"coreevents1",169,196
"01/10/2021",1,"diamde03",184,213
"01/10/2021",1,"coreradius15",242,261
"01/10/2021",1,"diamde01",277,324
"01/10/2021",1,"diamde02",285,325
"01/10/2021",2,"coreserv13",285,329
"01/10/2021",1,"corework11",309,412
"01/10/2021",1,"coreserv12",323,374
"01/10/2021",1,"corework12",329,430
"01/10/2021",1,"coreserv11",343,385
"01/10/2021",2,"coreserv12",348,403
"01/10/2021",2,"coreserv11",349,394
"01/10/2021",1,"diamsp02",350,442
"01/10/2021",2,"corediam4",351,388
"01/10/2021",1,"radiusbr15",352,376
"01/10/2021",2,"corediam1",359,398
"01/10/2021",2,"corediam3",359,395
"01/10/2021",2,"corediam2",362,401
"01/10/2021",2,"corediam5",362,394
"01/10/2021",2,"diamsp12",364,483
"01/10/2021",2,"diamsp03",364,483
"01/10/2021",1,"diamsp11",365,454
"01/10/2021",1,"diamsp13",368,450
"01/10/2021",2,"diamsp13",368,489
"01/10/2021",1,"corediam5",369,402
"01/10/2021",1,"corediam2",370,408
"01/10/2021",2,"diamsp11",371,492
"01/10/2021",1,"diamsp03",372,461
"01/10/2021",1,"diamsp12",373,462
"01/10/2021",1,"corediam1",374,412
"01/10/2021",1,"corediam3",374,410
"01/10/2021",2,"corework13",375,482
"01/10/2021",2,"corework12",377,475
"01/10/2021",1,"corediam4",381,429
"01/10/2021",2,"diamsp02",387,512
"01/10/2021",1,"coreserv13",399,460
"01/10/2021",2,"corework11",437,559
"01/10/2021",2,"radiusbr14",477,506
"01/10/2021",2,"radiusbr02",477,509
"01/10/2021",1,"coreradius2",482,518
"01/10/2021",2,"opsm2m11",527,566
"01/10/2021",1,"coreradius1",553,599
"01/10/2021",2,"radiusbr01",560,596
"01/10/2021",2,"coreradius4",562,598
"01/10/2021",1,"radiusbr04",611,648
"01/10/2021",1,"radiusbr05",620,659
"01/10/2021",2,"coreradius5",627,666
"01/10/2021",1,"corework1",632,850
"01/10/2021",2,"radiusbr05",643,683
"01/10/2021",1,"corework2",643,853
"01/10/2021",2,"radiusbr04",650,692
"01/10/2021",1,"corework3",662,885
"01/10/2021",1,"coreradius5",683,737
"01/10/2021",1,"radiusbr01",704,747
"01/10/2021",2,"corework3",726,964
"01/10/2021",2,"corediam15",732,810
"01/10/2021",1,"corediam14",732,803
"01/10/2021",1,"corediam11",732,811
"01/10/2021",1,"corediam13",732,803
"01/10/2021",1,"corediam12",732,807
"01/10/2021",2,"corediam16",732,810
"01/10/2021",1,"corediam6",732,813
"01/10/2021",1,"diamsp01",737,920
"01/10/2021",1,"coreradius4",744,801
"01/10/2021",2,"coreradius1",757,806
"01/10/2021",2,"corework1",762,1011
"01/10/2021",1,"radiusbr14",785,836
"01/10/2021",1,"radiusbr02",787,839
"01/10/2021",2,"corework2",815,1023
"01/10/2021",2,"coreradius2",829,881
"01/10/2021",2,"radiusbr15",906,962
"01/10/2021",2,"coreserv3",961,1111
"01/10/2021",2,"coreserv2",978,1133
"01/10/2021",1,"coreserv2",987,1124
"01/10/2021",1,"coreserv1",994,1142
"01/10/2021",2,"coreserv1",1021,1174
"01/10/2021",1,"coreserv3",1036,1186
"01/10/2021",2,"coreradius15",1066,1135
"01/10/2021",1,"coreradius14",1217,1300
"01/10/2021",2,"radiusbr03",1249,1323
"01/10/2021",1,"radiusbr11",1263,1347
"01/10/2021",2,"radiusbr13",1265,1343
"01/10/2021",1,"radiusbr12",1265,1343
"01/10/2021",1,"coreradius11",1302,1401
"01/10/2021",1,"coreradius12",1313,1413
"01/10/2021",2,"coreradius13",1313,1399
"01/10/2021",2,"coreradius3",1313,1403
"01/10/2021",1,"coresup2dbadm01.om.dsn.inet",1503,1936
"01/10/2021",2,"coresup2dbadm02.om.dsn.inet",1767,2134
"01/10/2021",1,"corework13",2068,4567
"02/10/2021",1,"opsm2m",3,4
"02/10/2021",1,"portalweb12",3,4
"02/10/2021",2,"portalweb1",5,10
"02/10/2021",2,"PC-519403",6,7
"02/10/2021",2,"smshr11",7,8
"02/10/2021",2,"portalweb11",7,8
"02/10/2021",2,"smshr12",7,8
"02/10/2021",1,"smshr11",10,12
"02/10/2021",1,"portalweb11",10,13
"02/10/2021",1,"smshr12",10,14
"02/10/2021",2,"coreradius11",10,13
"02/10/2021",2,"coresup2dbadm01.om.dsn.inet",11,23
"02/10/2021",2,"portalweb12",14,16
"02/10/2021",1,"coreevents13",17,20
"02/10/2021",2,"portalapi1",17,20
"02/10/2021",1,"radiusbr03",18,27
"02/10/2021",1,"portalapi1",18,30
"02/10/2021",2,"coreevents12",21,24
"02/10/2021",1,"portalweb2",24,46
"02/10/2021",2,"coreevents11",24,29
"02/10/2021",2,"portalweb2",25,43
"02/10/2021",1,"coresupoem",26,39
"02/10/2021",1,"coreevents11",28,32
"02/10/2021",2,"smshr1",28,32
"02/10/2021",2,"smshr2",28,31
"02/10/2021",1,"corerec2",31,45
"02/10/2021",1,"coreevents12",31,37
"02/10/2021",2,"portalapi12",34,40
"02/10/2021",2,"portalapi11",34,40
"02/10/2021",2,"coreevents13",35,40
"02/10/2021",2,"portalapi2",35,43
"02/10/2021",1,"corerec11",42,52
"02/10/2021",1,"portalweb1",43,80
"02/10/2021",2,"corerec5",47,58
"02/10/2021",1,"corerec12",53,69
"02/10/2021",1,"coreevents3",71,80
"02/10/2021",1,"corerec14",75,100
"02/10/2021",1,"coreevents2",75,84
"02/10/2021",2,"coresupoem",78,101
"02/10/2021",2,"corerec13",79,104
"02/10/2021",1,"corerec4",88,128
"02/10/2021",2,"corerec15",89,109
"02/10/2021",2,"corerec3",90,114
"02/10/2021",2,"coreradius14",93,101
"02/10/2021",1,"corerec3",94,123
"02/10/2021",2,"diamde03",94,111
"02/10/2021",1,"corerec15",100,127
"02/10/2021",1,"corerec1",102,138
"02/10/2021",2,"coreevents3",103,115
"02/10/2021",1,"corerec13",110,151
"02/10/2021",1,"smshr1",111,142
"02/10/2021",2,"corerec4",114,150
"02/10/2021",2,"corerec14",118,150
"02/10/2021",2,"corerec1",124,155
"02/10/2021",2,"coreevents2",124,142
"02/10/2021",1,"coreevents1",132,149
"02/10/2021",1,"diamde12",138,158
"02/10/2021",2,"diamde13",138,157
"02/10/2021",2,"diamde12",138,159
"02/10/2021",1,"diamde13",139,158
"02/10/2021",2,"diamde11",140,156
"02/10/2021",1,"diamde11",141,158
"02/10/2021",1,"smshr2",147,185
"02/10/2021",2,"corerec2",157,201
"02/10/2021",2,"corerec12",158,199
"02/10/2021",2,"corerec11",160,200
"02/10/2021",1,"corerec5",162,217
"02/10/2021",2,"coreevents1",170,196
"02/10/2021",1,"diamde03",184,216
"02/10/2021",1,"coreradius15",242,258
"02/10/2021",1,"diamde01",277,324
"02/10/2021",2,"coreserv13",285,329
"02/10/2021",1,"diamde02",286,326
"02/10/2021",1,"corework11",316,435
"02/10/2021",1,"coreserv12",323,374
"02/10/2021",1,"corework12",334,466
"02/10/2021",1,"coreserv11",343,385
"02/10/2021",2,"coreserv12",348,403
"02/10/2021",2,"coreserv11",349,394
"02/10/2021",1,"diamsp02",350,464
"02/10/2021",2,"corediam4",352,391
"02/10/2021",2,"corediam1",359,399
"02/10/2021",2,"corediam3",359,401
"02/10/2021",2,"corediam5",363,398
"02/10/2021",2,"corediam2",363,399
"02/10/2021",2,"diamsp12",364,483
"02/10/2021",2,"diamsp03",365,483
"02/10/2021",1,"diamsp11",366,484
"02/10/2021",1,"radiusbr15",367,392
"02/10/2021",1,"diamsp13",368,487
"02/10/2021",2,"diamsp13",368,489
"02/10/2021",1,"corediam5",370,406
"02/10/2021",1,"corediam2",370,416
