"INSTANCE","DATETIME","DATA"
1,"04/06/2020 13:00",2512
1,"04/06/2020 14:00",3273
1,"04/06/2020 15:01",2919
1,"04/06/2020 16:01",2763
1,"04/06/2020 17:01",2831
1,"04/06/2020 18:01",2220
1,"04/06/2020 19:01",2180
1,"04/06/2020 20:01",2755
1,"04/06/2020 21:00",2679
1,"04/06/2020 22:00",2673
1,"04/06/2020 23:00",2374
1,"05/06/2020 00:00",3000
1,"05/06/2020 01:00",2290
1,"05/06/2020 02:01",2340
1,"05/06/2020 03:01",2762
1,"05/06/2020 04:00",2457
1,"05/06/2020 05:00",2597
1,"05/06/2020 06:00",2784
1,"05/06/2020 07:00",3039
1,"05/06/2020 08:00",2809
1,"05/06/2020 09:00",3204
1,"05/06/2020 10:00",2983
1,"05/06/2020 11:00",3229
1,"05/06/2020 12:00",3035
1,"05/06/2020 13:00",2718
1,"05/06/2020 14:00",2893
1,"05/06/2020 15:00",2998
1,"05/06/2020 16:00",2889
1,"05/06/2020 17:00",2736
1,"05/06/2020 18:00",2701
1,"05/06/2020 19:00",2537
1,"05/06/2020 20:00",2624
1,"05/06/2020 21:01",2542
1,"05/06/2020 22:01",2625
1,"05/06/2020 23:01",2164
1,"06/06/2020 00:01",2995
1,"06/06/2020 01:00",2691
1,"06/06/2020 02:00",4955
1,"06/06/2020 03:00",5856
1,"06/06/2020 04:00",2905
1,"06/06/2020 05:00",2979
1,"06/06/2020 06:00",2996
1,"06/06/2020 07:00",2866
1,"06/06/2020 08:00",2968
1,"06/06/2020 09:00",2961
2,"07/05/2020 00:00",242
2,"07/05/2020 01:00",149
2,"07/05/2020 02:01",213
2,"07/05/2020 03:01",142
2,"07/05/2020 04:01",131
2,"07/05/2020 05:01",140
2,"07/05/2020 06:01",190
2,"07/05/2020 07:01",293
2,"07/05/2020 08:01",211
2,"07/05/2020 09:01",216
2,"07/05/2020 10:00",300
2,"07/05/2020 11:00",233
2,"07/05/2020 12:00",227
2,"07/05/2020 13:00",279
2,"07/05/2020 14:00",390
2,"07/05/2020 15:00",300
2,"07/05/2020 16:00",421
2,"07/05/2020 17:00",316
2,"07/05/2020 18:00",346
2,"07/05/2020 19:00",263
2,"07/05/2020 20:00",402
2,"07/05/2020 21:00",376
2,"07/05/2020 22:00",703
2,"07/05/2020 23:00",181
2,"08/05/2020 00:00",222
2,"08/05/2020 01:00",218
2,"08/05/2020 02:01",281
2,"08/05/2020 03:01",159
2,"08/05/2020 04:01",184
2,"08/05/2020 05:01",255
2,"08/05/2020 06:01",232
2,"08/05/2020 07:00",214
2,"08/05/2020 08:00",224
2,"08/05/2020 09:00",431
2,"08/05/2020 10:00",240
2,"08/05/2020 11:00",225
2,"08/05/2020 12:00",299
2,"08/05/2020 13:01",436
2,"08/05/2020 14:01",283
2,"08/05/2020 15:01",234
2,"08/05/2020 16:01",206
2,"08/05/2020 17:00",272
2,"08/05/2020 18:00",227
2,"08/05/2020 19:00",247
2,"08/05/2020 20:00",223
2,"08/05/2020 21:00",219
2,"08/05/2020 22:00",490
2,"08/05/2020 23:00",276
2,"09/05/2020 00:00",242
2,"09/05/2020 01:00",308
2,"09/05/2020 02:00",180
2,"09/05/2020 03:00",184
2,"09/05/2020 04:00",180
2,"09/05/2020 05:00",288
2,"09/05/2020 06:00",370
2,"09/05/2020 07:00",269
2,"09/05/2020 08:00",245
2,"09/05/2020 09:00",259
2,"09/05/2020 10:00",671
2,"09/05/2020 11:00",163
2,"09/05/2020 12:01",203
2,"09/05/2020 13:01",183
2,"09/05/2020 14:01",344
2,"09/05/2020 15:01",279
2,"09/05/2020 16:01",180
2,"09/05/2020 17:01",160
2,"09/05/2020 18:00",281
2,"09/05/2020 19:00",198
2,"09/05/2020 20:01",181
2,"09/05/2020 21:00",208
2,"09/05/2020 22:01",260
2,"09/05/2020 23:00",282
2,"10/05/2020 00:00",318
2,"10/05/2020 01:00",213
2,"10/05/2020 02:00",186
2,"10/05/2020 03:00",211
2,"10/05/2020 04:00",160
2,"10/05/2020 05:00",268
2,"10/05/2020 06:00",669
2,"10/05/2020 07:00",300
2,"10/05/2020 08:00",264
2,"10/05/2020 09:00",244
2,"10/05/2020 10:00",289
2,"10/05/2020 11:00",178
2,"10/05/2020 12:00",192
2,"10/05/2020 13:00",311
2,"10/05/2020 14:01",348
2,"10/05/2020 15:00",207
2,"10/05/2020 16:00",182
2,"10/05/2020 17:00",594
2,"10/05/2020 18:00",539
