INSTANCE,SQLID,DATETIME,BUFFERGETS,SQLRANK
1,"60crdf74q2ygw","07/10/2021 22:00",165791204,9
1,"0s4tuzkcn5v3p","07/10/2021 22:00",154086798,10
2,"92z70vraqxtvc","07/10/2021 23:00",658890509,1
2,"83duzmcmjhs6b","07/10/2021 23:00",502913812,2
1,"bpxhquwnjmnz6","07/10/2021 23:00",443219437,3
2,"b8qkss3pzw8cq","07/10/2021 23:00",438310065,4
2,"6mcpb06rctk0x","07/10/2021 23:00",375248938,5
2,"bpxhquwnjmnz6","07/10/2021 23:00",329219773,6
1,"fubwa2hzv4527","07/10/2021 23:00",253109438,7
2,"cb5vgtz0hwc57","07/10/2021 23:00",246696193,8
2,"gp1hszhxvcmxu","07/10/2021 23:00",191623897,9
2,"fubwa2hzv4527","07/10/2021 23:00",175703589,10
1,"83duzmcmjhs6b","08/10/2021 00:00",641385907,1
2,"bpxhquwnjmnz6","08/10/2021 00:00",561404545,2
2,"83duzmcmjhs6b","08/10/2021 00:00",464297486,3
1,"b8qkss3pzw8cq","08/10/2021 00:00",438685287,4
1,"gpxnt5139dbgx","08/10/2021 00:00",283784480,5
1,"fubwa2hzv4527","08/10/2021 00:00",232190233,6
2,"fubwa2hzv4527","08/10/2021 00:00",167916492,7
1,"2mmbnawnjdmsh","08/10/2021 00:00",139440651,8
1,"bq83hhrs0n6ju","08/10/2021 00:00",123426206,9
1,"60crdf74q2ygw","08/10/2021 00:00",121345528,10
1,"gpxnt5139dbgx","08/10/2021 01:00",1090114886,1
1,"83duzmcmjhs6b","08/10/2021 01:00",713288551,2
1,"92z70vraqxtvc","08/10/2021 01:00",639250884,3
2,"83duzmcmjhs6b","08/10/2021 01:00",534094197,4
2,"92z70vraqxtvc","08/10/2021 01:00",518093605,5
2,"bpxhquwnjmnz6","08/10/2021 01:00",504156990,6
1,"b8qkss3pzw8cq","08/10/2021 01:00",438588216,7
1,"bpxhquwnjmnz6","08/10/2021 01:00",361160699,8
2,"f8c48rtzdcdj5","08/10/2021 01:00",271793425,9
1,"fubwa2hzv4527","08/10/2021 01:00",202919172,10
1,"gpxnt5139dbgx","08/10/2021 02:00",1135952863,1
1,"83duzmcmjhs6b","08/10/2021 02:00",873801288,2
1,"92z70vraqxtvc","08/10/2021 02:00",799242372,3
2,"83duzmcmjhs6b","08/10/2021 02:00",649174625,4
1,"bpxhquwnjmnz6","08/10/2021 02:00",468626400,5
2,"bpxhquwnjmnz6","08/10/2021 02:00",271042406,6
2,"7qwuustptf84g","08/10/2021 02:00",247812756,7
1,"fubwa2hzv4527","08/10/2021 02:00",179991354,8
2,"fubwa2hzv4527","08/10/2021 02:00",153486106,9
1,"2mmbnawnjdmsh","08/10/2021 02:00",121452795,10
1,"83duzmcmjhs6b","08/10/2021 03:00",1289250267,1
1,"gpxnt5139dbgx","08/10/2021 03:00",1146663694,2
2,"83duzmcmjhs6b","08/10/2021 03:00",946891964,3
1,"92z70vraqxtvc","08/10/2021 03:00",806371249,4
1,"bpxhquwnjmnz6","08/10/2021 03:00",471172324,5
2,"b8qkss3pzw8cq","08/10/2021 03:00",438843623,6
2,"bpxhquwnjmnz6","08/10/2021 03:00",370609811,7
2,"92z70vraqxtvc","08/10/2021 03:00",351490868,8
1,"fubwa2hzv4527","08/10/2021 03:00",146515363,9
1,"2mmbnawnjdmsh","08/10/2021 03:00",127415350,10
1,"83duzmcmjhs6b","08/10/2021 04:00",1399334027,1
2,"83duzmcmjhs6b","08/10/2021 04:00",1023060593,2
1,"gpxnt5139dbgx","08/10/2021 04:00",595473464,3
2,"92z70vraqxtvc","08/10/2021 04:00",492318238,4
1,"bpxhquwnjmnz6","08/10/2021 04:00",470885985,5
2,"b8qkss3pzw8cq","08/10/2021 04:00",438843082,6
2,"bpxhquwnjmnz6","08/10/2021 04:00",365208769,7
1,"7qwuustptf84g","08/10/2021 04:00",245906431,8
1,"fubwa2hzv4527","08/10/2021 04:00",195612297,9
2,"fubwa2hzv4527","08/10/2021 04:00",140341962,10
1,"83duzmcmjhs6b","08/10/2021 05:00",1145781042,1
1,"gpxnt5139dbgx","08/10/2021 05:00",1097332799,2
2,"92z70vraqxtvc","08/10/2021 05:00",575770109,3
1,"92z70vraqxtvc","08/10/2021 05:00",556807024,4
2,"b8qkss3pzw8cq","08/10/2021 05:00",438203359,5
2,"bpxhquwnjmnz6","08/10/2021 05:00",435148378,6
1,"bpxhquwnjmnz6","08/10/2021 05:00",324478839,7
1,"7qwuustptf84g","08/10/2021 05:00",246345853,8
1,"fubwa2hzv4527","08/10/2021 05:00",185405429,9
2,"fubwa2hzv4527","08/10/2021 05:00",143177810,10
1,"83duzmcmjhs6b","08/10/2021 06:00",1080300050,1
1,"92z70vraqxtvc","08/10/2021 06:00",863962195,2
2,"83duzmcmjhs6b","08/10/2021 06:00",769853108,3
1,"gpxnt5139dbgx","08/10/2021 06:00",594778865,4
1,"bpxhquwnjmnz6","08/10/2021 06:00",561706713,5
2,"b8qkss3pzw8cq","08/10/2021 06:00",438361090,6
2,"bpxhquwnjmnz6","08/10/2021 06:00",280809575,7
1,"fubwa2hzv4527","08/10/2021 06:00",190963901,8
2,"fubwa2hzv4527","08/10/2021 06:00",146926945,9
1,"2mmbnawnjdmsh","08/10/2021 06:00",139076525,10
2,"83duzmcmjhs6b","08/10/2021 07:00",552180190,1
1,"gpxnt5139dbgx","08/10/2021 07:00",538704636,2
1,"92z70vraqxtvc","08/10/2021 07:00",505168189,3
1,"b8qkss3pzw8cq","08/10/2021 07:00",438159931,4
2,"92z70vraqxtvc","08/10/2021 07:00",422429303,5
1,"bpxhquwnjmnz6","08/10/2021 07:00",389174665,6
2,"bpxhquwnjmnz6","08/10/2021 07:00",357848358,7
1,"fubwa2hzv4527","08/10/2021 07:00",185613565,8
2,"fubwa2hzv4527","08/10/2021 07:00",121410203,9
1,"2mmbnawnjdmsh","08/10/2021 07:00",118196891,10
1,"gpxnt5139dbgx","08/10/2021 08:00",865912415,1
1,"83duzmcmjhs6b","08/10/2021 08:00",658115311,2
2,"92z70vraqxtvc","08/10/2021 08:00",582219861,3
2,"bpxhquwnjmnz6","08/10/2021 08:00",558725907,4
1,"92z70vraqxtvc","08/10/2021 08:00",511393836,5
2,"83duzmcmjhs6b","08/10/2021 08:00",474783352,6
2,"b8qkss3pzw8cq","08/10/2021 08:00",438883237,7
1,"bpxhquwnjmnz6","08/10/2021 08:00",274662955,8
1,"fubwa2hzv4527","08/10/2021 08:00",198903050,9
2,"fubwa2hzv4527","08/10/2021 08:00",137461042,10
1,"gpxnt5139dbgx","08/10/2021 09:00",841623808,1
1,"83duzmcmjhs6b","08/10/2021 09:00",728382302,2
1,"92z70vraqxtvc","08/10/2021 09:00",524802830,3
2,"83duzmcmjhs6b","08/10/2021 09:00",511427825,4
2,"92z70vraqxtvc","08/10/2021 09:00",454419661,5
2,"b8qkss3pzw8cq","08/10/2021 09:00",438727125,6
1,"bpxhquwnjmnz6","08/10/2021 09:00",331153386,7
1,"fubwa2hzv4527","08/10/2021 09:00",204418080,8
2,"fubwa2hzv4527","08/10/2021 09:00",153100337,9
1,"2mmbnawnjdmsh","08/10/2021 09:00",137041390,10
1,"gpxnt5139dbgx","08/10/2021 10:00",1084073369,1
1,"83duzmcmjhs6b","08/10/2021 10:00",666406137,2
1,"83duzmcmjhs6b","08/10/2021 10:00",644385328,3
2,"bpxhquwnjmnz6","08/10/2021 10:00",556128339,4
2,"92z70vraqxtvc","08/10/2021 10:00",510889988,5
1,"7qwuustptf84g","08/10/2021 10:00",499517827,6
2,"83duzmcmjhs6b","08/10/2021 10:00",460058233,7
2,"83duzmcmjhs6b","08/10/2021 10:00",451525936,8
2,"b8qkss3pzw8cq","08/10/2021 10:00",438508485,9
1,"b8qkss3pzw8cq","08/10/2021 10:00",438096952,10
2,"92z70vraqxtvc","08/10/2021 12:00",761609422,1
1,"83duzmcmjhs6b","08/10/2021 12:00",676144258,2
2,"bpxhquwnjmnz6","08/10/2021 12:00",519405478,3
2,"83duzmcmjhs6b","08/10/2021 12:00",506261076,4
1,"44ptburrzh90b","08/10/2021 12:00",278758675,5
1,"gpxnt5139dbgx","08/10/2021 12:00",278680723,6
2,"2mmbnawnjdmsh","08/10/2021 12:00",240752860,7
1,"fubwa2hzv4527","08/10/2021 12:00",239939502,8
1,"7qwuustptf84g","08/10/2021 12:00",236458749,9
2,"44ptburrzh90b","08/10/2021 12:00",193458957,10
2,"92z70vraqxtvc","08/10/2021 13:00",760783583,1
1,"83duzmcmjhs6b","08/10/2021 13:00",609995651,2
1,"gpxnt5139dbgx","08/10/2021 13:00",556652522,3
2,"bpxhquwnjmnz6","08/10/2021 13:00",520096098,4
2,"83duzmcmjhs6b","08/10/2021 13:00",462701053,5
2,"b8qkss3pzw8cq","08/10/2021 13:00",436476907,6
1,"92z70vraqxtvc","08/10/2021 13:00",371247728,7
1,"bpxhquwnjmnz6","08/10/2021 13:00",251511119,8
2,"2mmbnawnjdmsh","08/10/2021 13:00",227434493,9
1,"44ptburrzh90b","08/10/2021 13:00",197348774,10
1,"gpxnt5139dbgx","08/10/2021 14:00",810624269,1
1,"92z70vraqxtvc","08/10/2021 14:00",716195857,2
1,"bpxhquwnjmnz6","08/10/2021 14:00",562445583,3
2,"83duzmcmjhs6b","08/10/2021 14:00",454880381,4
2,"b8qkss3pzw8cq","08/10/2021 14:00",438576970,5
2,"bpxhquwnjmnz6","08/10/2021 14:00",278624828,6
1,"fubwa2hzv4527","08/10/2021 14:00",277138003,7
2,"7qwuustptf84g","08/10/2021 14:00",248785113,8
2,"2mmbnawnjdmsh","08/10/2021 14:00",235035407,9
2,"fubwa2hzv4527","08/10/2021 14:00",195176060,10
1,"gpxnt5139dbgx","08/10/2021 15:00",1092275149,1
1,"83duzmcmjhs6b","08/10/2021 15:00",825701294,2
1,"92z70vraqxtvc","08/10/2021 15:00",722876686,3
2,"83duzmcmjhs6b","08/10/2021 15:00",587714004,4
1,"bpxhquwnjmnz6","08/10/2021 15:00",483187381,5
1,"b8qkss3pzw8cq","08/10/2021 15:00",438593360,6
1,"fubwa2hzv4527","08/10/2021 15:00",266096282,7
2,"bpxhquwnjmnz6","08/10/2021 15:00",261505427,8
2,"7qwuustptf84g","08/10/2021 15:00",250965715,9
2,"2mmbnawnjdmsh","08/10/2021 15:00",231598577,10
1,"gpxnt5139dbgx","08/10/2021 16:00",1125600385,1
1,"92z70vraqxtvc","08/10/2021 16:00",824573968,2
1,"83duzmcmjhs6b","08/10/2021 16:00",552807689,3
1,"bpxhquwnjmnz6","08/10/2021 16:00",529118664,4
1,"b8qkss3pzw8cq","08/10/2021 16:00",439228177,5
2,"83duzmcmjhs6b","08/10/2021 16:00",415575034,6
2,"bpxhquwnjmnz6","08/10/2021 16:00",324177410,7
1,"fubwa2hzv4527","08/10/2021 16:00",275697495,8
2,"2mmbnawnjdmsh","08/10/2021 16:00",251887069,9
2,"fubwa2hzv4527","08/10/2021 16:00",210381884,10
1,"gpxnt5139dbgx","08/10/2021 17:00",857427944,1
1,"83duzmcmjhs6b","08/10/2021 17:00",607276105,2
1,"92z70vraqxtvc","08/10/2021 17:00",530829611,3
1,"bpxhquwnjmnz6","08/10/2021 17:00",475977328,4
2,"83duzmcmjhs6b","08/10/2021 17:00",461877910,5
2,"92z70vraqxtvc","08/10/2021 17:00",460533911,6
2,"bpxhquwnjmnz6","08/10/2021 17:00",336942401,7
1,"fubwa2hzv4527","08/10/2021 17:00",295297495,8
1,"bq83hhrs0n6ju","08/10/2021 17:00",255445717,9
1,"60crdf74q2ygw","08/10/2021 17:00",253554269,10
1,"83duzmcmjhs6b","08/10/2021 18:00",549091796,1
1,"92z70vraqxtvc","08/10/2021 18:00",454417355,2
2,"bpxhquwnjmnz6","08/10/2021 18:00",431197331,3
2,"83duzmcmjhs6b","08/10/2021 18:00",410721597,4
1,"bpxhquwnjmnz6","08/10/2021 18:00",327901488,5
1,"gpxnt5139dbgx","08/10/2021 18:00",253380620,6
1,"fubwa2hzv4527","08/10/2021 18:00",252494552,7
2,"2mmbnawnjdmsh","08/10/2021 18:00",246935235,8
2,"fubwa2hzv4527","08/10/2021 18:00",189317706,9
1,"bq83hhrs0n6ju","08/10/2021 18:00",152772995,10
2,"92z70vraqxtvc","08/10/2021 19:00",748504285,1
1,"bpxhquwnjmnz6","08/10/2021 19:00",357195386,2
1,"fubwa2hzv4527","08/10/2021 19:00",245344237,3
1,"7qwuustptf84g","08/10/2021 19:00",245112892,4
2,"2mmbnawnjdmsh","08/10/2021 19:00",237237451,5
2,"fubwa2hzv4527","08/10/2021 19:00",184378900,6
1,"bq83hhrs0n6ju","08/10/2021 19:00",179541685,7
1,"60crdf74q2ygw","08/10/2021 19:00",178306036,8
1,"44ptburrzh90b","08/10/2021 19:00",129808059,9
1,"4xn5k2whq6ru3","08/10/2021 19:00",124070690,10
1,"83duzmcmjhs6b","08/10/2021 20:00",1154705358,1
1,"bq83hhrs0n6ju","08/10/2021 20:00",809267018,2
1,"60crdf74q2ygw","08/10/2021 20:00",766595007,3
2,"bq83hhrs0n6ju","08/10/2021 20:00",587583798,4
2,"60crdf74q2ygw","08/10/2021 20:00",554128719,5
2,"92z70vraqxtvc","08/10/2021 20:00",536439704,6
1,"b8qkss3pzw8cq","08/10/2021 20:00",438744095,7
1,"bpxhquwnjmnz6","08/10/2021 20:00",396136586,8
1,"gpxnt5139dbgx","08/10/2021 20:00",388997656,9
2,"bpxhquwnjmnz6","08/10/2021 20:00",349137252,10
1,"gpxnt5139dbgx","08/10/2021 21:00",1244012163,1
1,"92z70vraqxtvc","08/10/2021 21:00",690970276,2
1,"bpxhquwnjmnz6","08/10/2021 21:00",510285017,3
2,"b8qkss3pzw8cq","08/10/2021 21:00",438961571,4
1,"bq83hhrs0n6ju","08/10/2021 21:00",386508538,5
1,"60crdf74q2ygw","08/10/2021 21:00",373336763,6
2,"bpxhquwnjmnz6","08/10/2021 21:00",324909467,7
1,"fubwa2hzv4527","08/10/2021 21:00",294696825,8
2,"bq83hhrs0n6ju","08/10/2021 21:00",275306661,9
2,"60crdf74q2ygw","08/10/2021 21:00",266840265,10
1,"gpxnt5139dbgx","08/10/2021 22:00",1138070005,1
1,"83duzmcmjhs6b","08/10/2021 22:00",926035327,2
1,"92z70vraqxtvc","08/10/2021 22:00",863438513,3
2,"83duzmcmjhs6b","08/10/2021 22:00",708404024,4
1,"fubwa2hzv4527","08/10/2021 22:00",349526953,5
1,"bq83hhrs0n6ju","08/10/2021 22:00",311965313,6
1,"60crdf74q2ygw","08/10/2021 22:00",309086032,7
2,"bpxhquwnjmnz6","08/10/2021 22:00",290579194,8
2,"fubwa2hzv4527","08/10/2021 22:00",261215640,9
2,"2mmbnawnjdmsh","08/10/2021 22:00",249851095,10
1,"83duzmcmjhs6b","08/10/2021 23:00",3513034185,1
2,"92z70vraqxtvc","08/10/2021 23:00",664693112,2
2,"bpxhquwnjmnz6","08/10/2021 23:00",434318380,3
2,"6mcpb06rctk0x","08/10/2021 23:00",344725238,4
1,"bpxhquwnjmnz6","08/10/2021 23:00",314408877,5
1,"gpxnt5139dbgx","08/10/2021 23:00",294403574,6
1,"fubwa2hzv4527","08/10/2021 23:00",261046878,7
1,"7qwuustptf84g","08/10/2021 23:00",253006316,8
2,"cb5vgtz0hwc57","08/10/2021 23:00",243371299,9
2,"2mmbnawnjdmsh","08/10/2021 23:00",234836821,10
2,"92z70vraqxtvc","09/10/2021 00:00",652539861,1
1,"bpxhquwnjmnz6","09/10/2021 00:00",451232352,2
2,"bpxhquwnjmnz6","09/10/2021 00:00",391213104,3
2,"2mmbnawnjdmsh","09/10/2021 00:00",254697495,4
1,"7qwuustptf84g","09/10/2021 00:00",245926493,5
1,"fubwa2hzv4527","09/10/2021 00:00",229165141,6
2,"fubwa2hzv4527","09/10/2021 00:00",177382369,7
1,"4xn5k2whq6ru3","09/10/2021 00:00",131297187,8
1,"2mmbnawnjdmsh","09/10/2021 00:00",129947914,9
2,"4xn5k2whq6ru3","09/10/2021 00:00",122285130,10
1,"83duzmcmjhs6b","09/10/2021 01:00",1171355170,1
2,"92z70vraqxtvc","09/10/2021 01:00",773405624,2
2,"bpxhquwnjmnz6","09/10/2021 01:00",465613837,3
2,"b8qkss3pzw8cq","09/10/2021 01:00",438773476,4
1,"gpxnt5139dbgx","09/10/2021 01:00",425660292,5
1,"bpxhquwnjmnz6","09/10/2021 01:00",295874693,6
1,"fubwa2hzv4527","09/10/2021 01:00",201664406,7
2,"fubwa2hzv4527","09/10/2021 01:00",151454086,8
1,"2mmbnawnjdmsh","09/10/2021 01:00",137532248,9
1,"4xn5k2whq6ru3","09/10/2021 01:00",116831968,10
1,"83duzmcmjhs6b","09/10/2021 02:00",1909646420,1
2,"83duzmcmjhs6b","09/10/2021 02:00",1392697927,2
2,"bpxhquwnjmnz6","09/10/2021 02:00",522099938,3
1,"b8qkss3pzw8cq","09/10/2021 02:00",438946736,4
1,"gpxnt5139dbgx","09/10/2021 02:00",419684030,5
1,"bpxhquwnjmnz6","09/10/2021 02:00",300304467,6
1,"7qwuustptf84g","09/10/2021 02:00",250076500,7
1,"fubwa2hzv4527","09/10/2021 02:00",202075965,8
2,"fubwa2hzv4527","09/10/2021 02:00",147338482,9
1,"2mmbnawnjdmsh","09/10/2021 02:00",139517981,10
2,"83duzmcmjhs6b","09/10/2021 03:00",2979036536,1
1,"gpxnt5139dbgx","09/10/2021 03:00",818358548,2
1,"92z70vraqxtvc","09/10/2021 03:00",613909728,3
2,"92z70vraqxtvc","09/10/2021 03:00",537365594,4
2,"b8qkss3pzw8cq","09/10/2021 03:00",438798535,5
2,"bpxhquwnjmnz6","09/10/2021 03:00",430859806,6
1,"bpxhquwnjmnz6","09/10/2021 03:00",413472738,7
2,"7qwuustptf84g","09/10/2021 03:00",248804875,8
1,"fubwa2hzv4527","09/10/2021 03:00",208061986,9
2,"fubwa2hzv4527","09/10/2021 03:00",161401324,10
1,"gpxnt5139dbgx","09/10/2021 04:00",1109454955,1
2,"83duzmcmjhs6b","09/10/2021 04:00",513980324,2
1,"bpxhquwnjmnz6","09/10/2021 04:00",500798789,3
1,"b8qkss3pzw8cq","09/10/2021 04:00",438578572,4
2,"92z70vraqxtvc","09/10/2021 04:00",352063429,5
2,"bpxhquwnjmnz6","09/10/2021 04:00",243863073,6
1,"fubwa2hzv4527","09/10/2021 04:00",220133596,7
2,"fubwa2hzv4527","09/10/2021 04:00",149396285,8
1,"2mmbnawnjdmsh","09/10/2021 04:00",127806475,9
1,"4xn5k2whq6ru3","09/10/2021 04:00",101434142,10
1,"83duzmcmjhs6b","09/10/2021 05:00",1880051942,1
1,"92z70vraqxtvc","09/10/2021 05:00",652789628,2
2,"92z70vraqxtvc","09/10/2021 05:00",499042003,3
1,"bpxhquwnjmnz6","09/10/2021 05:00",485078750,4
1,"gpxnt5139dbgx","09/10/2021 05:00",442065375,5
2,"b8qkss3pzw8cq","09/10/2021 05:00",439277202,6
2,"bpxhquwnjmnz6","09/10/2021 05:00",360798966,7
1,"7qwuustptf84g","09/10/2021 05:00",251412048,8
2,"7qwuustptf84g","09/10/2021 05:00",243635883,9
1,"fubwa2hzv4527","09/10/2021 05:00",203428365,10
1,"gpxnt5139dbgx","09/10/2021 06:00",1253636509,1
1,"92z70vraqxtvc","09/10/2021 06:00",563038465,2
2,"b8qkss3pzw8cq","09/10/2021 06:00",439028733,3
2,"92z70vraqxtvc","09/10/2021 06:00",434785567,4
1,"bpxhquwnjmnz6","09/10/2021 06:00",392414084,5
1,"fubwa2hzv4527","09/10/2021 06:00",201664415,6
2,"fubwa2hzv4527","09/10/2021 06:00",162154643,7
1,"2mmbnawnjdmsh","09/10/2021 06:00",136308739,8
2,"9t27t0v2rw9g8","09/10/2021 06:00",110688276,9
1,"4xn5k2whq6ru3","09/10/2021 06:00",90672366,10
1,"83duzmcmjhs6b","09/10/2021 07:00",2229325903,1
2,"83duzmcmjhs6b","09/10/2021 07:00",1622951898,2
1,"92z70vraqxtvc","09/10/2021 07:00",588810065,3
1,"gpxnt5139dbgx","09/10/2021 07:00",574206816,4
2,"92z70vraqxtvc","09/10/2021 07:00",498960986,5
2,"b8qkss3pzw8cq","09/10/2021 07:00",438886648,6
2,"bpxhquwnjmnz6","09/10/2021 07:00",407294661,7
1,"bpxhquwnjmnz6","09/10/2021 07:00",405099689,8
2,"6mcpb06rctk0x","09/10/2021 07:00",240246718,9
1,"fubwa2hzv4527","09/10/2021 07:00",197960365,10
1,"gpxnt5139dbgx","09/10/2021 08:00",834091073,1
2,"92z70vraqxtvc","09/10/2021 08:00",569599247,2
2,"bpxhquwnjmnz6","09/10/2021 08:00",565218174,3
1,"92z70vraqxtvc","09/10/2021 08:00",332556744,4
2,"83duzmcmjhs6b","09/10/2021 08:00",237903277,5
1,"fubwa2hzv4527","09/10/2021 08:00",183250011,6
2,"fubwa2hzv4527","09/10/2021 08:00",144046005,7
1,"2mmbnawnjdmsh","09/10/2021 08:00",139400290,8
1,"bq83hhrs0n6ju","09/10/2021 08:00",96074899,9
1,"60crdf74q2ygw","09/10/2021 08:00",95893978,10
1,"83duzmcmjhs6b","09/10/2021 09:00",1657065647,1
2,"92z70vraqxtvc","09/10/2021 09:00",613803719,2
1,"gpxnt5139dbgx","09/10/2021 09:00",561497638,3
2,"bpxhquwnjmnz6","09/10/2021 09:00",441589090,4
1,"b8qkss3pzw8cq","09/10/2021 09:00",438633691,5
1,"bpxhquwnjmnz6","09/10/2021 09:00",336047769,6
1,"92z70vraqxtvc","09/10/2021 09:00",307139044,7
1,"fubwa2hzv4527","09/10/2021 09:00",175412957,8
1,"2mmbnawnjdmsh","09/10/2021 09:00",138060760,9
2,"fubwa2hzv4527","09/10/2021 09:00",120175525,10
1,"gpxnt5139dbgx","09/10/2021 10:00",801359160,1
1,"92z70vraqxtvc","09/10/2021 10:00",678382145,2
2,"7qwuustptf84g","09/10/2021 10:00",496122868,3
1,"bpxhquwnjmnz6","09/10/2021 10:00",469136402,4
2,"b8qkss3pzw8cq","09/10/2021 10:00",439087981,5
2,"bpxhquwnjmnz6","09/10/2021 10:00",340179597,6
1,"fubwa2hzv4527","09/10/2021 10:00",201252840,7
1,"9t3rudw3dcv42","09/10/2021 10:00",150729672,8
1,"2mmbnawnjdmsh","09/10/2021 10:00",132286611,9
2,"fubwa2hzv4527","09/10/2021 10:00",131699200,10
1,"83duzmcmjhs6b","09/10/2021 11:00",1550967054,1
2,"83duzmcmjhs6b","09/10/2021 11:00",1174945923,2
1,"92z70vraqxtvc","09/10/2021 11:00",665573780,3
1,"gpxnt5139dbgx","09/10/2021 11:00",568162874,4
2,"b8qkss3pzw8cq","09/10/2021 11:00",438997847,5
2,"bpxhquwnjmnz6","09/10/2021 11:00",406125782,6
1,"bpxhquwnjmnz6","09/10/2021 11:00",370673777,7
2,"92z70vraqxtvc","09/10/2021 11:00",358199280,8
1,"7qwuustptf84g","09/10/2021 11:00",248918976,9
1,"fubwa2hzv4527","09/10/2021 11:00",233306768,10
1,"83duzmcmjhs6b","09/10/2021 12:00",2226326857,1
2,"92z70vraqxtvc","09/10/2021 12:00",844287594,2
2,"bpxhquwnjmnz6","09/10/2021 12:00",626835083,3
2,"b8qkss3pzw8cq","09/10/2021 12:00",439044567,4
1,"fubwa2hzv4527","09/10/2021 12:00",199606601,5
1,"bpxhquwnjmnz6","09/10/2021 12:00",177420481,6
1,"2mmbnawnjdmsh","09/10/2021 12:00",136781952,7
2,"fubwa2hzv4527","09/10/2021 12:00",134580122,8
1,"4xn5k2whq6ru3","09/10/2021 12:00",96657749,9
2,"4xn5k2whq6ru3","09/10/2021 12:00",91156491,10
1,"83duzmcmjhs6b","09/10/2021 13:00",1591569006,1
2,"92z70vraqxtvc","09/10/2021 13:00",818268539,2
2,"bpxhquwnjmnz6","09/10/2021 13:00",564968132,3
1,"bpxhquwnjmnz6","09/10/2021 13:00",280414305,4
1,"7qwuustptf84g","09/10/2021 13:00",251646222,5
1,"fubwa2hzv4527","09/10/2021 13:00",195079442,6
2,"fubwa2hzv4527","09/10/2021 13:00",140753523,7
1,"2mmbnawnjdmsh","09/10/2021 13:00",122231604,8
1,"44ptburrzh90b","09/10/2021 13:00",111697846,9
1,"4xn5k2whq6ru3","09/10/2021 13:00",99770973,10
2,"83duzmcmjhs6b","09/10/2021 14:00",2086337022,1
2,"92z70vraqxtvc","09/10/2021 14:00",779961745,2
2,"bpxhquwnjmnz6","09/10/2021 14:00",516414385,3
1,"b8qkss3pzw8cq","09/10/2021 14:00",438786104,4
1,"92z70vraqxtvc","09/10/2021 14:00",371005102,5
1,"gpxnt5139dbgx","09/10/2021 14:00",265289480,6
1,"bpxhquwnjmnz6","09/10/2021 14:00",257496883,7
1,"7qwuustptf84g","09/10/2021 14:00",251652219,8
1,"fubwa2hzv4527","09/10/2021 14:00",201011344,9
2,"fubwa2hzv4527","09/10/2021 14:00",146474911,10
1,"83duzmcmjhs6b","09/10/2021 15:00",1071827579,1
2,"83duzmcmjhs6b","09/10/2021 15:00",815575199,2
2,"92z70vraqxtvc","09/10/2021 15:00",773903138,3
2,"b8qkss3pzw8cq","09/10/2021 15:00",438973293,4
1,"bpxhquwnjmnz6","09/10/2021 15:00",211744675,5
1,"fubwa2hzv4527","09/10/2021 15:00",192762118,6
1,"gpxnt5139dbgx","09/10/2021 15:00",191974241,7
1,"6mcpb06rctk0x","09/10/2021 15:00",176062818,8
2,"fubwa2hzv4527","09/10/2021 15:00",148161603,9
1,"2mmbnawnjdmsh","09/10/2021 15:00",124297420,10
1,"83duzmcmjhs6b","09/10/2021 16:00",1742345635,1
1,"gpxnt5139dbgx","09/10/2021 16:00",735261623,2
1,"92z70vraqxtvc","09/10/2021 16:00",563012664,3
1,"bpxhquwnjmnz6","09/10/2021 16:00",426788859,4
2,"bpxhquwnjmnz6","09/10/2021 16:00",357662575,5
2,"7qwuustptf84g","09/10/2021 16:00",238205482,6
1,"fubwa2hzv4527","09/10/2021 16:00",211572618,7
2,"fubwa2hzv4527","09/10/2021 16:00",174913002,8
1,"2mmbnawnjdmsh","09/10/2021 16:00",137356002,9
1,"44ptburrzh90b","09/10/2021 16:00",111482060,10
2,"83duzmcmjhs6b","09/10/2021 17:00",4134193720,1
1,"83duzmcmjhs6b","09/10/2021 17:00",1472701878,2
1,"gpxnt5139dbgx","09/10/2021 17:00",1190104234,3
1,"92z70vraqxtvc","09/10/2021 17:00",729592545,4
1,"0s4tuzkcn5v3p","09/10/2021 17:00",616023098,5
1,"b8qkss3pzw8cq","09/10/2021 17:00",439165708,6
2,"92z70vraqxtvc","09/10/2021 17:00",422117688,7
1,"bpxhquwnjmnz6","09/10/2021 17:00",411018543,8
2,"bpxhquwnjmnz6","09/10/2021 17:00",396459273,9
2,"7qwuustptf84g","09/10/2021 17:00",246955806,10
2,"83duzmcmjhs6b","09/10/2021 18:00",2665470901,1
1,"gpxnt5139dbgx","09/10/2021 18:00",949012485,2
1,"0s4tuzkcn5v3p","09/10/2021 18:00",820378115,3
1,"92z70vraqxtvc","09/10/2021 18:00",806146621,4
1,"bpxhquwnjmnz6","09/10/2021 18:00",535599620,5
2,"b8qkss3pzw8cq","09/10/2021 18:00",439347361,6
2,"bpxhquwnjmnz6","09/10/2021 18:00",303431833,7
1,"fubwa2hzv4527","09/10/2021 18:00",199017707,8
2,"fubwa2hzv4527","09/10/2021 18:00",151454086,9
1,"44ptburrzh90b","09/10/2021 18:00",149389807,10
1,"0s4tuzkcn5v3p","09/10/2021 19:00",1187259392,1
1,"gpxnt5139dbgx","09/10/2021 19:00",1139403989,2
1,"83duzmcmjhs6b","09/10/2021 19:00",835237300,3
